regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numActiveCases	numDeaths	numRecoveredCases	numTests	dataSource
a37b0793	Natrona County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		39							https://health.wyo.gov/
caef9277	Navarre	2020-04-25	2020-04-24T09:35:03	417	5180	1552						https://www.mscbs.gob.es/
12133e4c	Navarro County, Texas	2020-04-25		2	26							https://www.dshs.state.tx.us/
99e8e943	Nebraska	2020-04-25	2020-04-24T17:45:00	50	2421		20112					http://dhhs.ne.gov/
f230cd30	Nelas	2020-04-25	2020-04-24T23:00:00		14							https://covid19.min-saude.pt/
6be0f40c	Nelson County, Kentucky	2020-04-25		0	17							https://govstatus.egov.com/
351154e8	Nelson County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
175716db	Nelson County, Virginia	2020-04-25	2020-04-24T10:00:00		7							http://www.vdh.virginia.gov/
36eee2d5	Nemaha County, Nebraska	2020-04-25			1		1					http://dhhs.ne.gov/
541489b2	Neosho County, Kansas	2020-04-25	2020-04-24T09:00:00		2							https://govstatus.egov.com/
0dc02906	Neshoba County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	2	116							https://msdh.ms.gov/
0442593b	Netherlands	2020-04-25	2020-04-24T15:35:00	4289	36535							https://www.rivm.nl/
80634170	Nevada County, Arkansas	2020-04-25		0	1	1	35					https://www.healthy.arkansas.gov/
82b2d84f	New Brunswick	2020-04-25	2020-04-24T15:00:00	0	118	107	11908					https://www.canada.ca/
11fee16e	New Castle County, Delaware	2020-04-25		45	1486							https://dhss.delaware.gov/
f51b0193	New Hampshire	2020-04-25	2020-04-23T13:00:00+0000	53	1720	578	17727	1089				https://www.nh.gov/
50fc236c	New Hanover County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	3	66							https://www.ncdhhs.gov/
3a3f7d85	New Haven County, Connecticut	2020-04-25	2020-04-24T16:00:00	396	6286							https://portal.ct.gov/
8fdbe72c	New Jersey	2020-04-25	2020-04-24T13:00:00	5617	102196		103766					https://www.nj.gov/
38599280	New Kent County, Virginia	2020-04-25	2020-04-24T10:00:00	1	20							http://www.vdh.virginia.gov/
67155c0d	New London County, Connecticut	2020-04-25	2020-04-24T16:00:00	23	448							https://portal.ct.gov/
97fa5052	New Madrid County, Missouri	2020-04-25			9							https://health.mo.gov/
5c684afa	New Mexico	2020-04-25		84	2521	614	51510					https://cv.nmhealth.org
867bd10f	New Orleans	2020-04-25		392	6286							http://ldh.la.gov/
5fbad17f	New South Wales	2020-04-25	2020-04-24T20:00:00+0000		2994							https://www.health.gov.au/
f7a12080	New York (state)	2020-04-25	2020-04-24T00:00:00	16162	271590		730656					https://coronavirus.health.ny.gov/
e377d11e	New York City	2020-04-25	2020-04-24T14:00:00	11544	150473		342934					https://coronavirus.health.ny.gov/
62c55b61	New Zealand	2020-04-25	2020-04-24T09:00:00	17	1114	1095	108238					https://www.health.govt.nz/
8dc815fd	Newaygo County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		13							https://www.michigan.gov/
0e821c7f	Newberry County, South Carolina	2020-04-25		1	22							https://www.scdhec.gov/
1e20afc8	Newfoundland and Labrador	2020-04-25	2020-04-24T15:00:00	3	256	207	7105					https://www.canada.ca/
aa19a275	Newport News, Virginia	2020-04-25	2020-04-24T10:00:00	6	107							http://www.vdh.virginia.gov/
f5b9af57	Newton County, Arkansas	2020-04-25		0	3	2	73					https://www.healthy.arkansas.gov/
7fa8b9d6	Newton County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	6	158							https://dph.georgia.gov/
e4133e17	Newton County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	0	51							https://msdh.ms.gov/
9ad8334a	Newton County, Missouri	2020-04-25		1	10							https://health.mo.gov/
80697a4e	Newton County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
0d2dd1eb	Niagara County, New York	2020-04-25	2020-04-24T14:00:00	21	332		1827					https://coronavirus.health.ny.gov/
e0afbe00	Nicholas County, Kentucky	2020-04-25		0	1							https://govstatus.egov.com/
34a628aa	Nicholas County, West Virginia	2020-04-25	2020-04-24T10:00:00		6							https://dhhr.wv.gov/
04afbc37	Nicollet County, Minnesota	2020-04-25	2020-04-24T00:00:00	2	8							https://www.health.state.mn.us/
f48309bc	Niobrara County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		1							https://health.wyo.gov/
c712acf9	Noble County, Ohio	2020-04-25	2020-04-24T14:00:00		4							https://coronavirus.ohio.gov/
33fd7768	Nobles County, Minnesota	2020-04-25	2020-04-24T00:00:00	1	258							https://www.health.state.mn.us/
a2090d72	Nodaway County, Missouri	2020-04-25			3							https://health.mo.gov/
b604e67a	Nolan County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
6e3042a4	Nordland	2020-04-25	2020-04-24T11:00:00		113							https://www.fhi.no/
9b988f12	Norfolk, Virginia	2020-04-25	2020-04-24T10:00:00	3	141							http://www.vdh.virginia.gov/
95e9d63f	Norfolk County, Massachusetts	2020-04-25	2020-04-24T16:00:00	368	4979							https://www.mass.gov/
f706ad6c	Norman County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	7							https://www.health.state.mn.us/
3cb392de	Normandy	2020-04-25				965						https://www.santepubliquefrance.fr/
2a863897	North Carolina	2020-04-25		269	8052							https://www.ncdhhs.gov/
ba23d922	North Dakota	2020-04-25	2020-04-24T16:00:00+0000	15	748	285	17449					https://www.health.nd.gov/
0f91989a	North East England	2020-04-25	2020-04-24T14:24:31		6546							https://www.gov.uk/
c8ad44b5	North Rhine-Westphalia	2020-04-25	2020-04-25	1084	31465	0						https://www.rki.de/
df361651	North West England	2020-04-25	2020-04-24T14:24:31		16252							https://www.gov.uk/
08b0994a	Northampton County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	3	79							https://www.ncdhhs.gov/
4d9b28e5	Northampton County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	46	1716		7214					https://www.health.pa.gov/
03c1fcab	Northampton County, Virginia	2020-04-25	2020-04-24T10:00:00		15							http://www.vdh.virginia.gov/
d8d7ceee	Northern Territory	2020-04-25	2020-04-24T20:00:00+0000		27							https://www.health.gov.au/
9079492d	Northumberland County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	84		476					https://www.health.pa.gov/
b3e0d235	Northumberland County, Virginia	2020-04-25	2020-04-24T10:00:00		6							http://www.vdh.virginia.gov/
37dc2434	Northwest Territories	2020-04-25	2020-04-24T15:00:00	0	5	5	1537					https://www.canada.ca/
1519c734	Norton, Virginia	2020-04-25	2020-04-24T10:00:00		2							http://www.vdh.virginia.gov/
76da208d	Norway	2020-04-25	2020-04-24T08:00:00	191	7408		155125					https://www.fhi.no/
3ff20913	Nottoway County, Virginia	2020-04-25	2020-04-24T10:00:00		10							http://www.vdh.virginia.gov/
39bfa2cc	Nouvelle-Aquitaine	2020-04-25				1243						https://www.santepubliquefrance.fr/
081a1cdb	Nova Scotia	2020-04-25	2020-04-24T15:00:00	16	850	392	25658					https://www.canada.ca/
58002885	Noxubee County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	0	35							https://msdh.ms.gov/
a2bf79ee	Nuckolls County, Nebraska	2020-04-25			0		1					http://dhhs.ne.gov/
96b0bb67	Nueces County, Texas	2020-04-25		1	91							https://www.dshs.state.tx.us/
e0e83e46	Nunavut	2020-04-25	2020-04-24T15:00:00	0	0	0	354					https://www.canada.ca/
65c9bc76	Oakland County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	585	6804							https://www.michigan.gov/
16928743	Obion County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	12	3						https://www.tn.gov/
a1906eb2	Occitanie	2020-04-25				1974						https://www.santepubliquefrance.fr/
b001ee92	Ocean County, New Jersey	2020-04-25		253	5036							https://www.nj.gov/
6e6ce1bd	Oceana County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	1	4							https://www.michigan.gov/
e66da001	Ochiltree County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
7714553a	Oconee County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	54							https://dph.georgia.gov/
456041fb	Oconee County, South Carolina	2020-04-25		0	20							https://www.scdhec.gov/
29e303a2	Oconto County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	5							https://www.dhs.wisconsin.gov/
98102c5e	Odisha	2020-04-25	2020-04-25T02:30:00+0000	1	94	33						https://www.mohfw.gov.in/
a0fe05ab	Odivelas	2020-04-25	2020-04-24T23:00:00		193							https://covid19.min-saude.pt/
44d9687e	Oeiras, Portugal	2020-04-25	2020-04-24T23:00:00		218							https://covid19.min-saude.pt/
51da4b92	Ogemaw County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		8							https://www.michigan.gov/
fb35ad63	Ogle County, Illinois	2020-04-25		1	75							http://www.dph.illinois.gov/
4dc911f1	Oglethorpe County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	3	48							https://dph.georgia.gov/
d74c75f2	Ohio	2020-04-25	2020-04-24T18:00:00	690	15169							https://coronavirus.ohio.gov/
a7f36c8d	Ohio County, Kentucky	2020-04-25		0	34							https://govstatus.egov.com/
08e10776	Ohio County, West Virginia	2020-04-25	2020-04-24T10:00:00	1	25							https://dhhr.wv.gov/
e9792434	Okaloosa County, Florida	2020-04-25		3	145							https://floridahealthcovid19.gov/
ad2ceda1	Okeechobee County, Florida	2020-04-25		0	9							https://floridahealthcovid19.gov/
f241036e	Oktibbeha County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	3	46							https://msdh.ms.gov/
222ccd14	Oldham County, Kentucky	2020-04-25		0	24							https://govstatus.egov.com/
c987cee4	Oldham County, Texas	2020-04-25		1	3							https://www.dshs.state.tx.us/
353beeb6	Oliveira de Frades	2020-04-25	2020-04-24T23:00:00		8							https://covid19.min-saude.pt/
3247a067	Oliveira do Bairro	2020-04-25	2020-04-24T23:00:00		17							https://covid19.min-saude.pt/
0d4f25ed	Oliveira do Hospital	2020-04-25	2020-04-24T23:00:00		12							https://covid19.min-saude.pt/
c7779187	Oliver County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
8c4f9649	Olmsted County, Minnesota	2020-04-25	2020-04-24T00:00:00	6	219							https://www.health.state.mn.us/
4bcbf775	Oman	2020-04-25	2020-04-24T00:00:00	9	1790	325						https://covid19.moh.gov.om/
219adee8	Oneida County, New York	2020-04-25	2020-04-24T14:00:00	8	323		2384					https://coronavirus.health.ny.gov/
e6b86e9f	Oneida County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	6							https://www.dhs.wisconsin.gov/
058de9ec	Onondaga County, New York	2020-04-25	2020-04-24T14:00:00	22	639		8604					https://coronavirus.health.ny.gov/
c095f62c	Onslow County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	1	40							https://www.ncdhhs.gov/
07ba00ed	Ontario	2020-04-25	2020-04-24T15:00:00	763	13519	7087	200270					https://www.canada.ca/
5eeb1703	Ontario County, New York	2020-04-25	2020-04-24T14:00:00	4	73		1110					https://coronavirus.health.ny.gov/
65a7281d	Orange County, Florida	2020-04-25		30	1290							https://floridahealthcovid19.gov/
5c4d4aa0	Orange County, New York	2020-04-25	2020-04-24T14:00:00	197	7155		21117					https://coronavirus.health.ny.gov/
e1d70f54	Orange County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	8	200							https://www.ncdhhs.gov/
52f21730	Orange County, Texas	2020-04-25			63							https://www.dshs.state.tx.us/
fecaa91b	Orange County, Vermont	2020-04-25	2020-04-24T09:46:00		6							https://www.healthvermont.gov/
0c03b128	Orange County, Virginia	2020-04-25	2020-04-24T10:00:00		22							http://www.vdh.virginia.gov/
fd047f1d	Orangeburg County, South Carolina	2020-04-25		0	53							https://www.scdhec.gov/
a02c6977	Oregon County, Missouri	2020-04-25			1							https://health.mo.gov/
52760b62	Oriental (Morocco)	2020-04-25	2020-04-24T17:00:00+0000		175							http://www.covidmaroc.ma/
d43960b9	Orleans County, New York	2020-04-25	2020-04-24T14:00:00	4	60		419					https://coronavirus.health.ny.gov/
c4eb0007	Orleans County, Vermont	2020-04-25	2020-04-24T09:46:00		9							https://www.healthvermont.gov/
a2cdcccf	Osage County, Missouri	2020-04-25			5							https://health.mo.gov/
a562c21b	Osage Township, Allen County, Kansas	2020-04-25	2020-04-24T09:00:00		5							https://govstatus.egov.com/
dbff5d82	Osborne County, Kansas	2020-04-25	2020-04-24T09:00:00		2							https://govstatus.egov.com/
8d26e57e	Osceola County, Florida	2020-04-25		7	461							https://floridahealthcovid19.gov/
ff34fa53	Osceola County, Iowa	2020-04-25		0	6							https://idph.iowa.gov/
a45f9214	Osceola County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		8							https://www.michigan.gov/
8e4c452a	Oscoda County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		4							https://www.michigan.gov/
9490b0e3	Oslo	2020-04-25	2020-04-24T11:00:00		2273							https://www.fhi.no/
0ecaf2a3	Oswego County, New York	2020-04-25	2020-04-24T14:00:00	2	51		1070					https://coronavirus.health.ny.gov/
57c60fe9	Otoe County, Nebraska	2020-04-25			1		3					http://dhhs.ne.gov/
d85e4624	Otsego County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	7	84							https://www.michigan.gov/
ffa798c0	Otsego County, New York	2020-04-25	2020-04-24T14:00:00	3	50		804					https://coronavirus.health.ny.gov/
54d4676c	Ottawa County, Kansas	2020-04-25	2020-04-24T09:00:00		3							https://govstatus.egov.com/
0260d316	Ottawa County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	8	167							https://www.michigan.gov/
86992676	Ottawa County, Ohio	2020-04-25	2020-04-24T14:00:00		35							https://coronavirus.ohio.gov/
7b179942	Otter Tail County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	6							https://www.health.state.mn.us/
f0ff8577	Ouachita County, Arkansas	2020-04-25		0	5	5	221					https://www.healthy.arkansas.gov/
2cff0de2	Ouachita Parish, Louisiana	2020-04-25		16	598							http://ldh.la.gov/
a6b611e9	Outagamie County, Wisconsin	2020-04-25	2020-04-25T06:00:00	2	43							https://www.dhs.wisconsin.gov/
2b1d1934	Ovar	2020-04-25	2020-04-24T23:00:00		534							https://covid19.min-saude.pt/
5614c097	Overton County, Tennessee	2020-04-25	2020-04-24T19:00:00		7	5						https://www.tn.gov/
062450db	Owsley County, Kentucky	2020-04-25		0	3							https://govstatus.egov.com/
72c5ce54	Oxford County, Maine	2020-04-25	2020-04-24T16:00:00+0000		14	11						https://www.maine.gov/
166ec825	Ozaukee County, Wisconsin	2020-04-25	2020-04-25T06:00:00	9	80							https://www.dhs.wisconsin.gov/
1b143e1a	Page County, Iowa	2020-04-25		0	5							https://idph.iowa.gov/
5c9089c5	Page County, Virginia	2020-04-25	2020-04-24T10:00:00		30							http://www.vdh.virginia.gov/
7a989fc0	Pakistan	2020-04-25	2020-04-24T05:10:00	237	11155	2527	131365					http://covid.gov.pk/
9301ed4c	Palm Beach County, Florida	2020-04-25		155	2600							https://floridahealthcovid19.gov/
75c891d5	Palmela	2020-04-25	2020-04-24T23:00:00		18							https://covid19.min-saude.pt/
87047d65	Palo Pinto County, Texas	2020-04-25		1	7							https://www.dshs.state.tx.us/
2150704e	Pamlico County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	7							https://www.ncdhhs.gov/
e7b8c82e	Panama	2020-04-25	2020-04-24T00:00:00	154	5338	319	23903					http://minsa.gob.pa/coronavirus-covid19
711e2b79	Panola County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	2	38							https://msdh.ms.gov/
5eed44a9	Panola County, Texas	2020-04-25		1	70							https://www.dshs.state.tx.us/
9ba2a0ec	Paredes, Portugal	2020-04-25	2020-04-24T23:00:00		251							https://covid19.min-saude.pt/
fa1f414b	Paredes de Coura	2020-04-25	2020-04-24T23:00:00		7							https://covid19.min-saude.pt/
d8b4bbde	Park County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		1							https://health.wyo.gov/
ab28fe82	Parker County, Texas	2020-04-25			23							https://www.dshs.state.tx.us/
4848e8fb	Parmer County, Texas	2020-04-25			4							https://www.dshs.state.tx.us/
cfb04ce0	Pasco County, Florida	2020-04-25		4	230							https://floridahealthcovid19.gov/
1fe1627e	Pasquotank County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	1	34							https://www.ncdhhs.gov/
59fd8270	Passaic County, New Jersey	2020-04-25		294	8941							https://www.nj.gov/
e98cb35a	Patrick County, Virginia	2020-04-25	2020-04-24T10:00:00		2							http://www.vdh.virginia.gov/
9e159733	Paulding County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	7	156							https://dph.georgia.gov/
f8153d92	Paulding County, Ohio	2020-04-25	2020-04-24T14:00:00		8							https://coronavirus.ohio.gov/
28628caf	Pawnee County, Nebraska	2020-04-25			0		0					http://dhhs.ne.gov/
3c603e72	Pays de la Loire	2020-04-25				1090						https://www.santepubliquefrance.fr/
2c53fdfe	Peach County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	2	37							https://dph.georgia.gov/
64ec6051	Pearl River County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	13	144							https://msdh.ms.gov/
19d8eba2	Pecos County, Texas	2020-04-25			6							https://www.dshs.state.tx.us/
af90cf08	Pemiscot County, Missouri	2020-04-25		1	17							https://health.mo.gov/
540819ec	Penacova	2020-04-25	2020-04-24T23:00:00		14							https://covid19.min-saude.pt/
9d182f6e	Penafiel	2020-04-25	2020-04-24T23:00:00		134							https://covid19.min-saude.pt/
f1c8a40d	Pender County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	10							https://www.ncdhhs.gov/
382adc8d	Pendleton County, Kentucky	2020-04-25		0	5							https://govstatus.egov.com/
0748a229	Pendleton County, West Virginia	2020-04-25	2020-04-24T10:00:00		3							https://dhhr.wv.gov/
c6602e52	Penela	2020-04-25	2020-04-24T23:00:00		3							https://covid19.min-saude.pt/
79bef232	Peniche, Portugal	2020-04-25	2020-04-24T23:00:00		10							https://covid19.min-saude.pt/
911372ba	Pennington County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
08e34ff1	Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	1492	38652		186143					https://www.health.pa.gov/
7638164d	Penobscot County, Maine	2020-04-25	2020-04-24T16:00:00+0000		50	33						https://www.maine.gov/
d19e2375	Peoria County, Illinois	2020-04-25		2	56							http://www.dph.illinois.gov/
cb1b2eb1	Pepin County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	0							https://www.dhs.wisconsin.gov/
b586e09c	Perkins County, Nebraska	2020-04-25			0		0					http://dhhs.ne.gov/
69143b7a	Pernambuco	2020-04-25	2020-04-24T20:00:00	352	3999							https://covid.saude.gov.br/
c5a60918	Perquimans County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	10							https://www.ncdhhs.gov/
378613f7	Perry County, Alabama	2020-04-25		0	9		144					https://covid19.alabama.gov/
a9f395fa	Perry County, Arkansas	2020-04-25		0	6	2	71					https://www.healthy.arkansas.gov/
96dcbf55	Perry County, Illinois	2020-04-25		0	3							http://www.dph.illinois.gov/
800608d4	Perry County, Kentucky	2020-04-25		0	3							https://govstatus.egov.com/
ac8c75fb	Perry County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	1	23							https://msdh.ms.gov/
1e51f8e3	Perry County, Missouri	2020-04-25			39							https://health.mo.gov/
65622269	Perry County, Ohio	2020-04-25	2020-04-24T14:00:00		12							https://coronavirus.ohio.gov/
5ad09f0a	Perry County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	1	25		183					https://www.health.pa.gov/
